"id","hisq_ensembles","operator","nbs","fit_n","result","commit_date","commit_user"
4294,"l2448f211b580m0064m0640m828","V",24,1,-0.000226915659672,"2017-06-14 00:36:31.562897-07","cchang5"
4295,"l2448f211b580m0064m0640m828","V",24,2,-0.00023035749616,"2017-06-14 00:36:31.588495-07","cchang5"
4296,"l2448f211b580m0064m0640m828","V",24,3,-0.000232609410089,"2017-06-14 00:36:31.614643-07","cchang5"
4297,"l2448f211b580m0064m0640m828","V",25,1,-0.000242493208329,"2017-06-14 00:36:31.65696-07","cchang5"
4298,"l2448f211b580m0064m0640m828","V",25,2,-0.000233451842588,"2017-06-14 00:36:31.68759-07","cchang5"
4299,"l2448f211b580m0064m0640m828","V",25,3,-0.000246180912653,"2017-06-14 00:36:31.718241-07","cchang5"
4300,"l2448f211b580m0064m0640m828","V",26,1,-0.000222949035283,"2017-06-14 00:36:31.751844-07","cchang5"
4301,"l2448f211b580m0064m0640m828","V",26,2,-0.000224319800986,"2017-06-14 00:36:31.77762-07","cchang5"
4302,"l2448f211b580m0064m0640m828","V",26,3,-0.000215796140054,"2017-06-14 00:36:31.803069-07","cchang5"
4303,"l2448f211b580m0064m0640m828","V",27,1,-0.000203579026056,"2017-06-14 00:36:31.828216-07","cchang5"
4304,"l2448f211b580m0064m0640m828","V",27,2,-0.000207395679566,"2017-06-14 00:36:31.861891-07","cchang5"
4305,"l2448f211b580m0064m0640m828","V",27,3,-0.000199785187876,"2017-06-14 00:36:31.887382-07","cchang5"
4306,"l2448f211b580m0064m0640m828","V",28,1,-0.000221387392305,"2017-06-14 00:36:31.912649-07","cchang5"
4307,"l2448f211b580m0064m0640m828","V",28,2,-0.000214488482961,"2017-06-14 00:36:31.937969-07","cchang5"
4308,"l2448f211b580m0064m0640m828","V",28,3,-0.00022261043339,"2017-06-14 00:36:31.963384-07","cchang5"
4309,"l2448f211b580m0064m0640m828","V",29,1,-0.000260971484063,"2017-06-14 00:36:31.988638-07","cchang5"
4310,"l2448f211b580m0064m0640m828","V",29,2,-0.000250250139803,"2017-06-14 00:36:32.021849-07","cchang5"
4311,"l2448f211b580m0064m0640m828","V",29,3,-0.000238842655058,"2017-06-14 00:36:32.055798-07","cchang5"
4312,"l2448f211b580m0064m0640m828","V",30,1,-0.000200599046231,"2017-06-14 00:36:32.090442-07","cchang5"
4313,"l2448f211b580m0064m0640m828","V",30,2,-0.000205842559802,"2017-06-14 00:36:32.123099-07","cchang5"
4314,"l2448f211b580m0064m0640m828","V",30,3,-0.000199699895457,"2017-06-14 00:36:32.148036-07","cchang5"
4315,"l2448f211b580m0064m0640m828","V",31,1,-0.000200328438323,"2017-06-14 00:36:32.183659-07","cchang5"
4316,"l2448f211b580m0064m0640m828","V",31,2,-0.000195643474071,"2017-06-14 00:36:32.206493-07","cchang5"
4317,"l2448f211b580m0064m0640m828","V",31,3,-0.000198284567304,"2017-06-14 00:36:32.257312-07","cchang5"
4318,"l2448f211b580m0064m0640m828","V",32,1,-0.000217286861078,"2017-06-14 00:36:32.2823-07","cchang5"
4319,"l2448f211b580m0064m0640m828","V",32,2,-0.00021279219938,"2017-06-14 00:36:32.315678-07","cchang5"
4320,"l2448f211b580m0064m0640m828","V",32,3,-0.000227925294942,"2017-06-14 00:36:32.341418-07","cchang5"
4321,"l2448f211b580m0064m0640m828","V",33,1,-0.000262507622621,"2017-06-14 00:36:32.367089-07","cchang5"
4322,"l2448f211b580m0064m0640m828","V",33,2,-0.000259080048635,"2017-06-14 00:36:32.40043-07","cchang5"
4323,"l2448f211b580m0064m0640m828","V",33,3,-0.00026546557021,"2017-06-14 00:36:32.425798-07","cchang5"
4324,"l2448f211b580m0064m0640m828","V",34,1,-0.000241488085752,"2017-06-14 00:36:32.451305-07","cchang5"
4325,"l2448f211b580m0064m0640m828","V",34,2,-0.000238216749491,"2017-06-14 00:36:32.476529-07","cchang5"
4326,"l2448f211b580m0064m0640m828","V",34,3,-0.000236455466215,"2017-06-14 00:36:32.510531-07","cchang5"
4327,"l2448f211b580m0064m0640m828","V",35,1,-0.000239451037646,"2017-06-14 00:36:32.535839-07","cchang5"
4328,"l2448f211b580m0064m0640m828","V",35,2,-0.000248776198517,"2017-06-14 00:36:32.560715-07","cchang5"
4329,"l2448f211b580m0064m0640m828","V",35,3,-0.000234220976711,"2017-06-14 00:36:32.586359-07","cchang5"
4330,"l2448f211b580m0064m0640m828","V",36,1,-0.000229352170942,"2017-06-14 00:36:32.61986-07","cchang5"
4331,"l2448f211b580m0064m0640m828","V",36,2,-0.000231178142247,"2017-06-14 00:36:32.645089-07","cchang5"
4332,"l2448f211b580m0064m0640m828","V",36,3,-0.000228688417669,"2017-06-14 00:36:32.670641-07","cchang5"
4333,"l2448f211b580m0064m0640m828","V",37,1,-0.000234397721272,"2017-06-14 00:36:32.695707-07","cchang5"
4334,"l2448f211b580m0064m0640m828","V",37,2,-0.000222040259901,"2017-06-14 00:36:32.720752-07","cchang5"
4335,"l2448f211b580m0064m0640m828","V",37,3,-0.000235219144357,"2017-06-14 00:36:32.754372-07","cchang5"
4336,"l2448f211b580m0064m0640m828","V",38,1,-0.000214542086013,"2017-06-14 00:36:32.779273-07","cchang5"
4337,"l2448f211b580m0064m0640m828","V",38,2,-0.000217723613015,"2017-06-14 00:36:32.80434-07","cchang5"
4338,"l2448f211b580m0064m0640m828","V",38,3,-0.000206468187209,"2017-06-14 00:36:32.85533-07","cchang5"
4339,"l2448f211b580m0064m0640m828","V",39,1,-0.000226211298644,"2017-06-14 00:36:32.880737-07","cchang5"
4340,"l2448f211b580m0064m0640m828","V",39,2,-0.000236506640041,"2017-06-14 00:36:32.914544-07","cchang5"
4341,"l2448f211b580m0064m0640m828","V",39,3,-0.000230190691346,"2017-06-14 00:36:32.939755-07","cchang5"
4342,"l2448f211b580m0064m0640m828","V",40,1,-0.000225823689235,"2017-06-14 00:36:32.97359-07","cchang5"
4343,"l2448f211b580m0064m0640m828","V",40,2,-0.000230547604478,"2017-06-14 00:36:33.007159-07","cchang5"
4344,"l2448f211b580m0064m0640m828","V",40,3,-0.000224138637501,"2017-06-14 00:36:33.032289-07","cchang5"
4345,"l2448f211b580m0064m0640m828","V",41,1,-0.000194652922532,"2017-06-14 00:36:33.075434-07","cchang5"
4346,"l2448f211b580m0064m0640m828","V",41,2,-0.000189200941654,"2017-06-14 00:36:33.101105-07","cchang5"
4347,"l2448f211b580m0064m0640m828","V",41,3,-0.000194592474604,"2017-06-14 00:36:33.135143-07","cchang5"
4348,"l2448f211b580m0064m0640m828","V",42,1,-0.000215594089856,"2017-06-14 00:36:33.173753-07","cchang5"
4349,"l2448f211b580m0064m0640m828","V",42,2,-0.00021303625674,"2017-06-14 00:36:33.21225-07","cchang5"
4350,"l2448f211b580m0064m0640m828","V",42,3,-0.000216138560216,"2017-06-14 00:36:33.238122-07","cchang5"
4351,"l2448f211b580m0064m0640m828","V",43,1,-0.000216964322488,"2017-06-14 00:36:33.267998-07","cchang5"
4352,"l2448f211b580m0064m0640m828","V",43,2,-0.000211659315738,"2017-06-14 00:36:33.302905-07","cchang5"
4353,"l2448f211b580m0064m0640m828","V",43,3,-0.000211482362572,"2017-06-14 00:36:33.332279-07","cchang5"
4354,"l2448f211b580m0064m0640m828","V",44,1,-0.000213020797868,"2017-06-14 00:36:33.374972-07","cchang5"
4355,"l2448f211b580m0064m0640m828","V",44,2,-0.00021421539606,"2017-06-14 00:36:33.408831-07","cchang5"
4356,"l2448f211b580m0064m0640m828","V",44,3,-0.000223613234909,"2017-06-14 00:36:33.434763-07","cchang5"
4357,"l2448f211b580m0064m0640m828","V",45,1,-0.000233300745291,"2017-06-14 00:36:33.461043-07","cchang5"
4358,"l2448f211b580m0064m0640m828","V",45,2,-0.000232548900029,"2017-06-14 00:36:33.4954-07","cchang5"
4359,"l2448f211b580m0064m0640m828","V",45,3,-0.000231889798672,"2017-06-14 00:36:33.525195-07","cchang5"
4360,"l2448f211b580m0064m0640m828","V",46,1,-0.00024202228667,"2017-06-14 00:36:33.558967-07","cchang5"
4361,"l2448f211b580m0064m0640m828","V",46,2,-0.000246380200787,"2017-06-14 00:36:33.5896-07","cchang5"
4362,"l2448f211b580m0064m0640m828","V",46,3,-0.000236805603661,"2017-06-14 00:36:33.617535-07","cchang5"
4363,"l2448f211b580m0064m0640m828","V",47,1,-0.000204921731056,"2017-06-14 00:36:33.642993-07","cchang5"
4364,"l2448f211b580m0064m0640m828","V",47,2,-0.000204678153334,"2017-06-14 00:36:33.668143-07","cchang5"
4365,"l2448f211b580m0064m0640m828","V",47,3,-0.000205905976381,"2017-06-14 00:36:33.693629-07","cchang5"
4366,"l2448f211b580m0064m0640m828","V",48,1,-0.000258660157255,"2017-06-14 00:36:33.719213-07","cchang5"
4367,"l2448f211b580m0064m0640m828","V",48,2,-0.000250921518768,"2017-06-14 00:36:33.752894-07","cchang5"
4368,"l2448f211b580m0064m0640m828","V",48,3,-0.000268883104656,"2017-06-14 00:36:33.777554-07","cchang5"
4369,"l2448f211b580m0064m0640m828","V",49,1,-0.000201842059041,"2017-06-14 00:36:33.803343-07","cchang5"
4370,"l2448f211b580m0064m0640m828","V",49,2,-0.000202090736473,"2017-06-14 00:36:33.84521-07","cchang5"
4371,"l2448f211b580m0064m0640m828","V",49,3,-0.000208581016848,"2017-06-14 00:36:33.871079-07","cchang5"
4372,"l2448f211b580m0064m0640m828","V",50,1,-0.00022882321064,"2017-06-14 00:36:33.895641-07","cchang5"
4373,"l2448f211b580m0064m0640m828","V",50,2,-0.000222006455869,"2017-06-14 00:36:33.924226-07","cchang5"
4374,"l2448f211b580m0064m0640m828","V",50,3,-0.000232679501062,"2017-06-14 00:36:33.946706-07","cchang5"
4375,"l2448f211b580m0064m0640m828","V",51,1,-0.000241416304404,"2017-06-14 00:36:33.972184-07","cchang5"
4376,"l2448f211b580m0064m0640m828","V",51,2,-0.000226272941463,"2017-06-14 00:36:33.997684-07","cchang5"
4377,"l2448f211b580m0064m0640m828","V",51,3,-0.000244358962985,"2017-06-14 00:36:34.031125-07","cchang5"
4378,"l2448f211b580m0064m0640m828","V",52,1,-0.000232534224692,"2017-06-14 00:36:34.0648-07","cchang5"
4379,"l2448f211b580m0064m0640m828","V",52,2,-0.000240699963471,"2017-06-14 00:36:34.090031-07","cchang5"
4380,"l2448f211b580m0064m0640m828","V",52,3,-0.000244064652975,"2017-06-14 00:36:34.115318-07","cchang5"
4381,"l2448f211b580m0064m0640m828","V",53,1,-0.000216674328245,"2017-06-14 00:36:34.141484-07","cchang5"
4382,"l2448f211b580m0064m0640m828","V",53,2,-0.000211494762804,"2017-06-14 00:36:34.174734-07","cchang5"
4383,"l2448f211b580m0064m0640m828","V",53,3,-0.000213777625081,"2017-06-14 00:36:34.20826-07","cchang5"
4384,"l2448f211b580m0064m0640m828","V",54,1,-0.000207538880398,"2017-06-14 00:36:34.241611-07","cchang5"
4385,"l2448f211b580m0064m0640m828","V",54,2,-0.000214658379753,"2017-06-14 00:36:34.266546-07","cchang5"
4386,"l2448f211b580m0064m0640m828","V",54,3,-0.000212368899831,"2017-06-14 00:36:34.29208-07","cchang5"
4387,"l2448f211b580m0064m0640m828","V",55,1,-0.000209506557408,"2017-06-14 00:36:34.326479-07","cchang5"
4388,"l2448f211b580m0064m0640m828","V",55,2,-0.000207103952099,"2017-06-14 00:36:34.350975-07","cchang5"
4389,"l2448f211b580m0064m0640m828","V",55,3,-0.000205169557224,"2017-06-14 00:36:34.376719-07","cchang5"
4390,"l2448f211b580m0064m0640m828","V",56,1,-0.000216938763539,"2017-06-14 00:36:34.402457-07","cchang5"
4391,"l2448f211b580m0064m0640m828","V",56,2,-0.000220104889232,"2017-06-14 00:36:34.427424-07","cchang5"
4392,"l2448f211b580m0064m0640m828","V",56,3,-0.000217100610419,"2017-06-14 00:36:34.452697-07","cchang5"
4393,"l2448f211b580m0064m0640m828","V",57,1,-0.000213518693396,"2017-06-14 00:36:34.478727-07","cchang5"
4394,"l2448f211b580m0064m0640m828","V",57,2,-0.000206788354847,"2017-06-14 00:36:34.50353-07","cchang5"
4395,"l2448f211b580m0064m0640m828","V",57,3,-0.00022231662849,"2017-06-14 00:36:34.528626-07","cchang5"
4396,"l2448f211b580m0064m0640m828","V",58,1,-0.000230384911823,"2017-06-14 00:36:34.562096-07","cchang5"
4397,"l2448f211b580m0064m0640m828","V",58,2,-0.000226601038229,"2017-06-14 00:36:34.587759-07","cchang5"
4398,"l2448f211b580m0064m0640m828","V",58,3,-0.000235457163896,"2017-06-14 00:36:34.612955-07","cchang5"
4399,"l2448f211b580m0064m0640m828","V",59,1,-0.000235646565336,"2017-06-14 00:36:34.637663-07","cchang5"
4400,"l2448f211b580m0064m0640m828","V",59,2,-0.000229883318272,"2017-06-14 00:36:34.671807-07","cchang5"
4401,"l2448f211b580m0064m0640m828","V",59,3,-0.000235292999439,"2017-06-14 00:36:34.705208-07","cchang5"
4402,"l2448f211b580m0064m0640m828","V",60,1,-0.000224152332186,"2017-06-14 00:36:34.738502-07","cchang5"
4403,"l2448f211b580m0064m0640m828","V",60,2,-0.000233355534852,"2017-06-14 00:36:34.76401-07","cchang5"
4404,"l2448f211b580m0064m0640m828","V",60,3,-0.000230922822032,"2017-06-14 00:36:34.79759-07","cchang5"
4405,"l2448f211b580m0064m0640m828","V",61,1,-0.000239135749812,"2017-06-14 00:36:34.831082-07","cchang5"
4406,"l2448f211b580m0064m0640m828","V",61,2,-0.000237991374667,"2017-06-14 00:36:34.864637-07","cchang5"
4407,"l2448f211b580m0064m0640m828","V",61,3,-0.000243887741582,"2017-06-14 00:36:34.898271-07","cchang5"
4408,"l2448f211b580m0064m0640m828","V",62,1,-0.0002294026122,"2017-06-14 00:36:34.923691-07","cchang5"
4409,"l2448f211b580m0064m0640m828","V",62,2,-0.000240639439359,"2017-06-14 00:36:34.949412-07","cchang5"
4410,"l2448f211b580m0064m0640m828","V",62,3,-0.000239228175117,"2017-06-14 00:36:34.974336-07","cchang5"
4411,"l2448f211b580m0064m0640m828","V",63,1,-0.000205581417334,"2017-06-14 00:36:34.99991-07","cchang5"
4412,"l2448f211b580m0064m0640m828","V",63,2,-0.000196332080843,"2017-06-14 00:36:35.02448-07","cchang5"
4413,"l2448f211b580m0064m0640m828","V",63,3,-0.000209125812377,"2017-06-14 00:36:35.050811-07","cchang5"
4414,"l2448f211b580m0064m0640m828","V",64,1,-0.000241618030421,"2017-06-14 00:36:35.075892-07","cchang5"
4415,"l2448f211b580m0064m0640m828","V",64,2,-0.000236485270908,"2017-06-14 00:36:35.10088-07","cchang5"
4416,"l2448f211b580m0064m0640m828","V",64,3,-0.000246146603593,"2017-06-14 00:36:35.126461-07","cchang5"
4417,"l2448f211b580m0064m0640m828","V",65,1,-0.000209100045992,"2017-06-14 00:36:35.177952-07","cchang5"
4418,"l2448f211b580m0064m0640m828","V",65,2,-0.00021472267577,"2017-06-14 00:36:35.203069-07","cchang5"
4419,"l2448f211b580m0064m0640m828","V",65,3,-0.000201222681,"2017-06-14 00:36:35.228628-07","cchang5"
4420,"l2448f211b580m0064m0640m828","V",66,1,-0.000203228076342,"2017-06-14 00:36:35.255956-07","cchang5"
4421,"l2448f211b580m0064m0640m828","V",66,2,-0.000202381697172,"2017-06-14 00:36:35.280642-07","cchang5"
4422,"l2448f211b580m0064m0640m828","V",66,3,-0.000211281676605,"2017-06-14 00:36:35.306163-07","cchang5"
4423,"l2448f211b580m0064m0640m828","V",67,1,-0.000236003808015,"2017-06-14 00:36:35.336938-07","cchang5"
4424,"l2448f211b580m0064m0640m828","V",67,2,-0.000238884236682,"2017-06-14 00:36:35.357452-07","cchang5"
4425,"l2448f211b580m0064m0640m828","V",67,3,-0.000236415847343,"2017-06-14 00:36:35.383313-07","cchang5"
4426,"l2448f211b580m0064m0640m828","V",68,1,-0.000246565130472,"2017-06-14 00:36:35.409777-07","cchang5"
4427,"l2448f211b580m0064m0640m828","V",68,2,-0.000247306831116,"2017-06-14 00:36:35.435569-07","cchang5"
4428,"l2448f211b580m0064m0640m828","V",68,3,-0.000250620998035,"2017-06-14 00:36:35.462747-07","cchang5"
4429,"l2448f211b580m0064m0640m828","V",69,1,-0.000238875049517,"2017-06-14 00:36:35.488077-07","cchang5"
4430,"l2448f211b580m0064m0640m828","V",69,2,-0.000231315564751,"2017-06-14 00:36:35.512562-07","cchang5"
4431,"l2448f211b580m0064m0640m828","V",69,3,-0.000246935752309,"2017-06-14 00:36:35.5386-07","cchang5"
4432,"l2448f211b580m0064m0640m828","V",70,1,-0.000225839040595,"2017-06-14 00:36:35.564299-07","cchang5"
4433,"l2448f211b580m0064m0640m828","V",70,2,-0.000232376617695,"2017-06-14 00:36:35.589943-07","cchang5"
4434,"l2448f211b580m0064m0640m828","V",70,3,-0.000230157598932,"2017-06-14 00:36:35.610497-07","cchang5"
4435,"l2448f211b580m0064m0640m828","V",71,1,-0.000223355859307,"2017-06-14 00:36:35.644305-07","cchang5"
4436,"l2448f211b580m0064m0640m828","V",71,2,-0.000235841444234,"2017-06-14 00:36:35.669471-07","cchang5"
